projis,GEOID,area_fraction
S13403,25021417502,1.000000000000000
S13396,25021417601,1.000000000000000
S13398,25021417601,1.000000000000000
S13400,25021417601,1.000000000000000
S13403,25021417601,1.000000000000000
S13396,25021417602,0.998712273536563
S13398,25021417602,0.998711767105321
S13400,25021417602,0.998711767105321
S13403,25021417602,0.998711767105321
S13396,25021417702,1.000000000000000
S13398,25021417702,1.000000000000000
S13400,25021417702,1.000000000000000
S13403,25021417702,1.000000000000000
S13396,25021417703,1.000000000000000
S13398,25021417703,1.000000000000000
S13400,25021417703,1.000000000000000
S13403,25021417703,1.000000000000000
S13396,25021417704,1.000000000000000
S13398,25021417704,1.000000000000000
S13400,25021417704,1.000000000000000
S13403,25021417704,1.000000000000000
S13396,25021417801,0.999930615086470
S13398,25021417801,0.999955492547611
S13400,25021417801,0.999955492547611
S13403,25021417801,0.999955492547611
S13396,25021417802,1.000000000000000
S13398,25021417802,1.000000000000000
S13400,25021417802,1.000000000000000
S13403,25021417802,1.000000000000000
S13396,25021417901,0.989884841125805
S13398,25021417901,0.989979440720429
S13400,25021417901,0.989979440720429
S13403,25021417901,0.989979440720429
S13396,25021417902,1.000000000000000
S13398,25021417902,1.000000000000000
S13400,25021417902,1.000000000000000
S13403,25021417902,1.000000000000000
S13396,25021418002,1.000000000000000
S13398,25021418002,1.000000000000000
S13400,25021418002,1.000000000000000
S13403,25021418002,1.000000000000000
S13396,25021418003,1.000000000000000
S13398,25021418003,1.000000000000000
S13400,25021418003,1.000000000000000
S13403,25021418003,1.000000000000000
S13396,25025000101,1.000000000000000
S13398,25025000101,1.000000000000000
S13400,25025000101,1.000000000000000
S13403,25025000101,1.000000000000000
S13396,25025000102,1.000000000000000
S13398,25025000102,1.000000000000000
S13400,25025000102,1.000000000000000
S13403,25025000102,1.000000000000000
S13396,25025000201,1.000000000000000
S13398,25025000201,1.000000000000000
S13400,25025000201,1.000000000000000
S13403,25025000201,1.000000000000000
S13396,25025000202,1.000000000000000
S13398,25025000202,1.000000000000000
S13400,25025000202,1.000000000000000
S13403,25025000202,1.000000000000000
S13396,25025000301,1.000000000000000
S13398,25025000301,1.000000000000000
S13400,25025000301,1.000000000000000
S13403,25025000301,1.000000000000000
S13396,25025000302,1.000000000000000
S13398,25025000302,1.000000000000000
S13400,25025000302,1.000000000000000
S13403,25025000302,1.000000000000000
S13396,25025000401,1.000000000000000
S13398,25025000401,1.000000000000000
S13400,25025000401,1.000000000000000
S13403,25025000401,1.000000000000000
S13396,25025000402,1.000000000000000
S13398,25025000402,1.000000000000000
S13400,25025000402,1.000000000000000
S13403,25025000402,1.000000000000000
S13396,25025000502,1.000000000000000
S13398,25025000502,1.000000000000000
S13400,25025000502,1.000000000000000
S13403,25025000502,1.000000000000000
S13396,25025000503,1.000000000000000
S13398,25025000503,1.000000000000000
S13400,25025000503,1.000000000000000
S13403,25025000503,1.000000000000000
S13396,25025000505,1.000000000000000
S13398,25025000505,1.000000000000000
S13400,25025000505,1.000000000000000
S13403,25025000505,1.000000000000000
S13396,25025000506,1.000000000000000
S13398,25025000506,1.000000000000000
S13400,25025000506,1.000000000000000
S13403,25025000506,1.000000000000000
S13390,25017365100,0.999878710411165
S13391,25017365100,0.999878710411165
S13392,25017365100,0.999878710411165
S13398,25017365100,1.000000000343312
S13400,25017365100,1.000000000343312
S13403,25017365100,1.000000000343312
S13398,25017363202,1.000000000000000
S13400,25017363202,1.000000000000000
S13403,25017363202,1.000000000000000
S13398,25017364101,1.000000000000000
S13400,25017364101,1.000000000000000
S13403,25017364101,1.000000000000000
S13390,25017364102,0.000055875713568
S13391,25017364102,0.000055875713568
S13392,25017364102,0.000055875713568
S13398,25017364102,1.000000002673237
S13400,25017364102,1.000000002673237
S13403,25017364102,1.000000002673237
S13390,25017365201,1.000000000109592
S13391,25017365201,1.000000000109592
S13392,25017365201,1.000000000109592
S13398,25017365201,0.999990577659633
S13400,25017365201,0.999990577659633
S13403,25017365201,0.999990577659633
S13390,25017365202,1.000000004218508
S13391,25017365202,1.000000004218508
S13392,25017365202,1.000000004218508
S13396,25017365202,0.000307734411451
S13398,25017365202,1.000000004218508
S13400,25017365202,1.000000004218508
S13403,25017365202,1.000000004218508
S13390,25017366100,1.000000003121923
S13391,25017366100,1.000000003121923
S13392,25017366100,1.000000003121923
S13396,25017366100,0.000705513848329
S13398,25017366100,1.000000003121923
S13400,25017366100,1.000000003121923
S13403,25017366100,1.000000003121923
S13390,25017366201,0.999539594044501
S13391,25017366201,0.999539594044501
S13392,25017366201,0.999539594044501
S13396,25017366201,0.000067022024694
S13398,25017366201,0.999999949421009
S13400,25017366201,0.999999949421009
S13403,25017366201,0.999999949421009
S13390,25017366202,1.000000024522613
S13391,25017366202,1.000000024522613
S13392,25017366202,1.000000024522613
S13396,25017366202,0.000034239138158
S13398,25017366202,1.000000024522613
S13400,25017366202,1.000000024522613
S13403,25017366202,1.000000024522613
S13390,25017367100,0.999930260078039
S13391,25017367100,0.999930260078039
S13392,25017367100,0.999930260078039
S13396,25017367100,0.999999364346049
S13398,25017367100,1.000000012916346
S13400,25017367100,1.000000012916346
S13403,25017367100,1.000000012916346
S13390,25017367200,0.998803230559186
S13391,25017367200,0.998803230559186
S13392,25017367200,0.998803230559186
S13396,25017367200,0.999980822520838
S13398,25017367200,1.000000000553476
S13400,25017367200,1.000000000553476
S13403,25017367200,1.000000000553476
S13396,25017368101,1.000000000000000
S13398,25017368101,1.000000000000000
S13400,25017368101,1.000000000000000
S13403,25017368101,1.000000000000000
S13396,25017368102,1.000000000000000
S13398,25017368102,1.000000000000000
S13400,25017368102,1.000000000000000
S13403,25017368102,1.000000000000000
S13390,25017368200,0.000001768589239
S13391,25017368200,0.000001768589239
S13392,25017368200,0.000001768589239
S13396,25017368200,0.999999984629950
S13398,25017368200,0.999999984629950
S13400,25017368200,0.999999984629950
S13403,25017368200,0.999999984629950
S13390,25017368300,0.000000590530120
S13391,25017368300,0.000000590530120
S13392,25017368300,0.000000590530120
S13396,25017368300,1.000000003007067
S13398,25017368300,1.000000003007067
S13400,25017368300,1.000000003007067
S13403,25017368300,1.000000003007067
S13390,25017368400,0.000032462659313
